id,label,dateOfBirth,dateOfDeath,countryOfCitizenshipISO,harvardIndex,bionomia,authorAbbrv,aliases,firstName,lastName
Q6113444,Rudolf Beyer,1852.0,1932.0,DE,26680.0,,Beyer,Beyer,Rudolf,Beyer
Q6113446,Rudolf Daber,1929.0,,DE,75956.0,,Daber,"Daber, R. Daber",Rudolf,Daber
Q6113450,Rudolf Georg Strey,1907.0,1988.0,DE,62553.0,Q6113450,Strey,"Strey, Rudolf Strey, R. G. Strey",Rudolf,Strey
Q6113452,Rudolf L. Verhoeven,1945.0,,NL,,,R.L.Verh.,R.L.Verh.,Rudolf,Verhoeven
Q6113453,Rudolf Mathias Schuster,1921.0,2012.0,US,2835.0,Q6113453,R.M.Schust.,"Rudolf M. Schuster, R.M.Schust., R. M. Schuster, Rudolf Schuster",Rudolf,Schuster
Q6113462,Rudolf Jenny,1953.0,2021.0,CH,2937.0,,Jenny,Jenny,Rudolf,Jenny
Q6113486,Ruedi Peter,1960.0,,DE,,,Ruedi Peter,,Ruedi,Peter
Q6113526,Rufino Sagredo Arnáiz,1899.0,1991.0,ES,68525.0,,Sagredo,"Sagredo, Rufino Sagredo Arnaiz",Rufino,Arnáiz
Q6113770,Russell Edwin Spangler,1971.0,,US,78048.0,,Spangler,Spangler,Russell,Spangler
Q6113772,Russell Jacob Seibert,1914.0,2004.0,US,9693.0,Q6113772,Seibert,"Seibert, Seibert, R.J., Russell J. Seibert, R.J. Seibert",Russell,Seibert
Q6114520,Ruth Kiew,1946.0,,,37523.0,,Kiew,"Kiew, R. Kiew",Ruth,Kiew
Q6114538,Ruth Vera Cornelius,1908.0,1972.0,US,80555.0,,Cornelius,Cornelius,Ruth,Cornelius
Q6114552,Ruud Wielinga,1940.0,,NL,,,Wielinga,Wielinga,Ruud,Wielinga
Q61146292,Eirian Jones,,,,,,E.E.Jones,"EE Jones, E Jones, Eirian E Jones, E. Eirian Jones, E.E.Jones, Elizabeth Eirian Jones",Eirian,Jones
Q61147411,Fazal Ullah,,,,,,,,Fazal,Ullah
Q61150696,Sudhir Navathe,,,IN,,0000-0002-8040-5563,,,Sudhir,Navathe
Q6115660,Jack Ward Thomas,1934.0,2016.0,US,31052.0,,,Jack W. Thomas,Jack,Thomas
Q61157363,Josiane Santana Monteiro,,,BR,,,J.S.Monteiro,"Josiane Monteiro, J.S.Monteiro",Josiane,Monteiro
Q61158146,Vladyslav Mirutenko,,,,,0000-0003-3845-5003,,,Vladyslav,Mirutenko
Q6115995,Rüdiger Knapp,1917.0,1985.0,DE,,,R.Knapp,"R.Knapp, R. Knapp",Rüdiger,Knapp
Q6116007,S.G. Gabaev,1902.0,1990.0,,70210.0,,Gabaev,Gabaev,S.G.,Gabaev
Q6116018,S. Nazimuddin,1948.0,,PK,79610.0,,Nazim.,Nazim.,S.,Nazimuddin
Q6116020,S. Veillard,1750.0,1820.0,FR,66254.0,,Veill.,Veill.,S.,Veillard
Q61162858,Evgeny Alexandrovich Davydov,,,,,,Davydov,"Davydov, Evgeny A. Davydov",Evgeny,Davydov
Q61163553,Bruno de Medeiros,,,,,0000-0003-1663-668X,,"Bruno A. S. de Medeiros, Bruno Augusto Souza de Medeiros",Bruno,Medeiros
Q6116749,Sadashi Komiya,1932.0,,JP,68837.0,,Komiya,Komiya,Sadashi,Komiya
Q6116753,Sadegh Mobayen,1919.0,,IR,33554.0,,Mobayen,Mobayen,Sadegh,Mobayen
Q6117016,Saiyad Masudal Hasan Jafri,1927.0,1986.0,PK,750.0,,Jafri,Jafri,Saiyad,Jafri
Q6117368,Sally A. Meyer,1931.0,2008.0,US,,,S.A.Mey.,S.A.Mey.,Sally,Meyer
Q6117374,Sally T. Reynolds,1932.0,,AU,81255.0,,S.T.Reynolds,S.T.Reynolds,Sally,Reynolds
Q6117608,Salustio Alvarado Fernández,1897.0,1981.0,ES,,,,Salustio Alvarado Fernandez,Salustio,Fernández
Q6117645,Salvador Calderón y Arana,1851.0,1911.0,ES,,,,"Salvador Calderón, Salvador Calderon y Arana, Salvador Calderon",Salvador,Arana
Q6117770,Salvador Rivas Goday,1905.0,1981.0,ES,20520.0,,Rivas Goday,Rivas Goday,Salvador,Goday
Q6117800,Salvador Talavera,1945.0,2021.0,ES,20389.0,,Talavera,"Talavera, Salvador Talavera Lozano",Salvador,Talavera
Q6118081,Sampson Clay,1901.0,1980.0,GB,,,S.Clay,S.Clay,Sampson,Clay
Q6118124,Samuel Buchet,1875.0,1956.0,FR,76310.0,Q6118124,Buchet,"Buchet, S. Buchet",Samuel,Buchet
Q6118143,Samuel Hart Wright,1825.0,1905.0,US,14306.0,Q6118143,S.H.Wright,"S.H.Wright, Samuel H. Wright, S. H. Wright",Samuel,Wright
Q6118149,Samuel Johann Naumburg,1768.0,1799.0,DE,80927.0,,Naumb.,Naumb.,Samuel,Naumburg
Q6118169,Samuel McCutcheon Bain,1869.0,1919.0,US,12222.0,Q6118169,Bain,"Bain, S.M. Bain, Samuel M. Bain",Samuel,Bain
Q6118176,Samuel Mills Tracy,1847.0,1920.0,US,2897.0,Q6118176,Tracy,Tracy,Samuel,Tracy
Q6118392,Jacob Bobart the Elder,1599.0,1680.0,,,,,Jacob Bobart,Jacob,Elder
Q6118394,Jacob Bobart the Younger,1641.0,1719.0,,39602.0,,,Jacob Bobart,Jacob,Younger
Q6118588,Jacob Ernst von Reider,1784.0,1853.0,,67109.0,,Reider,"Jakob Ernst von Reider, Reider",Jacob,Reider
Q6118669,Jacob George Strutt,1784.0,1867.0,GB,76515.0,,Strutt,Strutt,Jacob,Strutt
Q61198447,August Schneller,1807.0,1886.0,,15092.0,,,,August,Schneller
Q61198828,Franz Sal. von Schreyber,1796.0,1874.0,,,,,,Franz,Schreyber
Q6119956,Sandra Dhooge,1976.0,,BE,63637.0,,Dhooge,Dhooge,Sandra,Dhooge
Q6119970,Sandra Jackeline Arroyo Alfaro,1979.0,,PE,94785.0,,S.J.Arroyo,S.J.Arroyo,Sandra,Alfaro
Q6119972,Sandra Maria Alves-da-Silva,1974.0,,BR,40762.0,,Alves-da-Silva,Alves-da-Silva,Sandra,Alves-da-Silva
Q6119985,Sandra Obando,1974.0,,CO,25694.0,,Obando,Obando,Sandra,Obando
Q6120869,Hisayoshi Takeda,1883.0,1972.0,JP,2640.0,,Takeda,Takeda,Hisayoshi,Takeda
Q6121741,Sara Graciela Tressens,1944.0,,AR,7445.0,,Tressens,"Tressens, S. G. Tressens, Sara G. Tressens",Sara,Tressens
Q6121792,Sarah A.L. Smith,1971.0,,GB,,,S.A.L.Sm.,S.A.L.Sm.,Sarah,Smith
Q6122030,Satish Chandra Pandeya,1929.0,2007.0,IN,,,Pandeya,Pandeya,Satish,Pandeya
Q612225,Eugène Vieillard,1819.0,1896.0,FR,15374.0,Q612225,Vieill.,"Vieill., Eugene Vieillard",Eugène,Vieillard
Q61223413,Anna Maria Palermo,1961.0,,IT,,,,,Anna,Palermo
Q6122583,Scott Munro Briggs,1889.0,1917.0,,64275.0,,S.M.Briggs,S.M.Briggs,Scott,Briggs
Q6122818,Sebastián Alfredo de Morales,1823.0,1900.0,CU,40227.0,,Morales,"Morales, Sebastian Alfredo de Morales",Sebastián,Morales
Q612297,Gilbert Thomas Burnett,1800.0,1835.0,GB,1929.0,,Burnett,Burnett,Gilbert,Burnett
Q6123057,Sebsebe Demissew,1953.0,,ET,12454.0,,Sebsebe,"Sebsebe, S. Demissew, S Demissew, Demissew, Demissew S, Demissew S.",Sebsebe,Demissew
Q6124434,Selwyn Lawrence Everist,1913.0,1981.0,AU,23142.0,Q6124434,Everist,"Everist, Selwyn L. Everist, Selwyn L Everist",Selwyn,Everist
Q6125263,Sergei Mosyakin,1961.0,,UA,63453.0,0000-0002-3570-3190,Mosyakin,"Sergei\u2009L. Mosyakin, Sergei\u2009L Mosyakin, Mosyakin",Sergei,Mosyakin
Q6125264,Sergei Sergeevich Ikonnikov,1931.0,2005.0,RU,69883.0,,Ikonn.,"Ikonn., Sergey Ikonnikov, Sergei Ikonnikov, Sergey Sergeyevich Ikonnikov",Sergei,Ikonnikov
Q6125684,Sergio Zamudio,1953.0,,MX,46458.0,,Zamudio,Zamudio,Sergio,Zamudio
Q6125688,Sergio Zárate Pedroche,1952.0,,MX,61567.0,,Zárate,"Zárate, Sergio Zarate Pedroche, Zarate",Sergio,Pedroche
Q6125693,Sergius Henry Mamay,1920.0,2008.0,US,74866.0,,Mamay,"Mamay, Sergius H. Mamay, Sergius Harry Mamay",Sergius,Mamay
Q6126559,Seyed Mohammad Mahdi Hamdi,1963.0,,IR,87467.0,,Hamdi,Hamdi,Seyed,Hamdi
Q6126867,Subramanyam Ragupathy,1963.0,,IN,80233.0,,Ragup.,"Ragup., ? Shanmugam Ragupathy, Shanmugam Ragupathy",Subramanyam,Ragupathy
Q6126875,Shao Shun Ying,1943.0,,TW,,,S.S.Ying,"S.S.Ying, Ying Shaoshun",Shao,Ying
Q6126968,Sheila Regina Profice,1948.0,,BR,20702.0,,Profice,Profice,Sheila,Profice
Q6127001,Sheng Yeh Liang,1950.0,,,,,S.Ye Liang,"S.Ye Liang, Sheng Ye Liang",Sheng,Liang
Q6127104,Shinobu Akiyama,1957.0,,JP,96889.0,,S.Akiyama,S.Akiyama,Shinobu,Akiyama
Q6127116,Shirley Ann Tousch Graham,1935.0,,US,83265.0,,S.A.Graham,"S.A.Graham, S. A. Tousch Graham, S. A. T. Graham, Shirley Ann Graham, S. A. Graham, S. A. Tousch, Shirley Tousch, Shirley A. Graham",Shirley,Graham
Q612712,Jakab Buchholtz,1696.0,1758.0,,,,,,Jakab,Buchholtz
Q6127150,Shoichi Shimada,1898.0,1979.0,,77678.0,,Shimada,Shimada,Shoichi,Shimada
Q6127234,Shu Fen Gu,1963.0,,CN,,,S.F.Gu,S.F.Gu,Shu,Gu
Q6127238,Shuan Chow,1938.0,,CN,,,S.Chow,S.Chow,Shuan,Chow
Q6127254,Shun-ichi Sasaki,1888.0,1960.0,JP,2093.0,,Sasaki,Sasaki,Shun-ichi,Sasaki
Q6127465,Sidney Frederick Glassman,1919.0,2008.0,US,16638.0,,Glassman,Glassman,Sidney,Glassman
Q6127466,Sidney Garside,1889.0,1961.0,GB,45833.0,Q6127466,Garside,Garside,Sidney,Garside
Q6127468,Sidney Thomas McDaniel,1940.0,2017.0,US,72250.0,,McDaniel,"McDaniel, Sidney T. McDaniel",Sidney,McDaniel
Q6127489,Siegfried Hofstätter,1970.0,,DE,,,Hofstätter,Hofstätter,Siegfried,Hofstätter
Q6127493,Sieghard Winkler,1935.0,1992.0,DE,,,S.Winkl.,S.Winkl.,Sieghard,Winkler
Q6128080,James A. Duke,1929.0,2017.0,US,40847.0,,J.A.Duke,J.A.Duke,James,Duke
Q6128136,Sigamony Stephen Richard Bennet,1940.0,2009.0,"GB, IN",1290.0,,Bennet,Bennet,Sigamony,Bennet
Q6128237,Sigrid Liede-Schumann,1957.0,,DE,65871.0,0000-0003-2707-0335,Liede,"Liede, S. Liede, Sigrid Liede, S. Liede-Schumann",Sigrid,Liede-Schumann
Q6128294,Silas Cheever Mason,1857.0,1935.0,US,17529.0,,S.C.Mason,S.C.Mason,Silas,Mason
Q61283770,George Huebner,1862.0,1935.0,,,,,"Georg Hübner, Georg August Eduard Hübner, Georg Huebner",George,Huebner
Q6128540,Silvia E. Gómez Romero,1964.0,,AR,,,Gómez Rom.,"Gómez Rom., Silvia E. Gomez Romero, Gomez Rom.",Silvia,Romero
Q6128568,Silvia Margarita Botta,1942.0,1994.0,AR,34940.0,Q6128568,Botta,Botta,Silvia,Botta
Q6128611,Silvia Susana Solari,1944.0,,AR,3890.0,,Solari,Solari,Silvia,Solari
Q6128752,Simon Joseph Mayo,1949.0,,GB,11701.0,,Mayo,"Mayo, Simon J. Mayo, S.J. Mayo",Simon,Mayo
Q6128761,Simon T. Malcomber,1967.0,,US,42257.0,,Malcomber,Malcomber,Simon,Malcomber
Q6128771,Simone Balle,1906.0,2000.0,FR,82288.0,,Balle,Balle,Simone,Balle
Q6128875,James Arthur Harris,1880.0,1930.0,US,50238.0,,,,James,Harris
Q6129232,Sinforoso Mutis,1773.0,1822.0,MX,75882.0,Q6129232,S.Mutis,S.Mutis,Sinforoso,Mutis
Q6129391,James Barnston,1831.0,1858.0,CA,20527.0,,,,James,Barnston
Q6129497,Shirō Kurita,1936.0,2019.0,JP,76110.0,,Kurita,"Kurita, Siro Kurita",Shirō,Kurita
Q6130026,James Boughtwood Comber,1929.0,2005.0,,76800.0,,J.B.Comber,J.B.Comber,James,Comber
Q6130035,Sisy Limo Cruz,1983.0,,PE,89320.0,,Limo,Limo,Sisy,Cruz
Q6130052,James Bowie,1789.0,1869.0,GB,5612.0,Q6130052,Bowie,Bowie,James,Bowie
Q6130260,James Brodie of Brodie,1744.0,1824.0,GB,33123.0,,,,James,Brodie
Q613031,Peter MacOwan,1830.0,1909.0,GB,34896.0,Q613031,MacOwan,"MacOwan, Mac Owan, Mac Owen, M. Owen",Peter,MacOwan
Q61303745,Wei-Hua Guo,,,CN,,,,"Weihua Guo, W.H.Guo",Wei-Hua,Guo
Q6130450,James Buckman,1814.0,1884.0,GB,2539.0,,Buckman,Buckman,James,Buckman
Q6131200,James Chamberlain Crawford,1880.0,1950.0,US,,Q6131200,,"J. C. Crawford, Crawford, J.C. Crawford, J. C. Crawford Jr.",James,Crawford
Q61314878,Louis-Désiré Coudray,,,,,,,L.-D. Coudray,Louis-Désiré,Coudray
Q6131518,Soledad Ramos Maqueda,1971.0,,ES,,,S.Ramos,S.Ramos,Soledad,Maqueda
Q6132034,Somran Suddee,1959.0,,TH,62434.0,,Suddee,"Suddee, S. Suddee, S Suddee",Somran,Suddee
Q6132455,Sofya Georgiyevna Tamamshyan,1900.0,1981.0,,78626.0,Q6132455,Tamamsch.,"Tamamsch., Sofya Tamamshyan, Sofia Tamamschyan, Sofia Georgievna Tamamshian, Tamamschjan, Sofia, Sofia G. Tamamshyan",Sofya,Tamamshyan
Q6133245,Marquis de Spin,1775.0,1840.0,,2753.0,Q6133245,Spin,Spin,Marquis,Spin
Q6133323,James Edmund Harting,1841.0,1928.0,GB,,Q6133323,,James Edmund Fotheringham Harting,James,Harting
Q6133549,James Everard Home,1798.0,1853.0,,10096.0,,,"Captain James Everard Home, Sir James Everard Home",James,Home
Q6133722,Stanisław Lisowski,1924.0,2002.0,PL,144.0,Q6133722,Lisowski,"Lisowski, S. Lisowski",Stanisław,Lisowski
Q6133728,Stanley Galen Smith,1926.0,2015.0,US,6583.0,Q6133728,S.G.Sm.,"S.Galen Smith, S.G.Sm., S. Galen Smith",Stanley,Smith
Q6133858,James Ferriss,1849.0,1926.0,US,77621.0,,Ferriss,"James Henry Ferriss, Ferriss, Jas. H. Ferriss",James,Ferriss
Q6133883,Stefan Hertel,1970.0,,DE,,,S.Hertel,S.Hertel,Stefan,Hertel
Q6133893,Stefan Schwegler,1970.0,,CH,,,S.Schwegler,S.Schwegler,Stefan,Schwegler
Q6133987,James Fletcher,1852.0,1908.0,GB,49161.0,,Fletcher,"Fletcher, J. Fletcher",James,Fletcher
Q6134131,Stephan LaVor Hatch,1945.0,,US,70285.0,,S.L.Hatch,S.L.Hatch,Stephan,Hatch
Q6134152,Stephen Andrew Renvoize,1944.0,,GB,1187.0,,Renvoize,"Renvoize, S.A. Renvoize, S. Renvoize, Stephen A. Renvoize",Stephen,Renvoize
Q6134161,Stephen George Haw,1951.0,,,80152.0,,S.G.Haw,"S.G.Haw, Stephen G. Haw",Stephen,Haw
Q6134169,Stephen J. Darbyshire,1953.0,,CA,75101.0,,Darbysh.,Darbysh.,Stephen,Darbyshire
Q6134171,Stephen Jankalski,1965.0,,US,,,Jankalski,Jankalski,Stephen,Jankalski
Q6134185,Stephen Skinner,1950.0,,AU,81442.0,,S.Skinner,S.Skinner,Stephen,Skinner
Q6134281,Steven Earl Clemants,1954.0,2008.0,US,6611.0,,Clemants,Clemants,Steven,Clemants
Q6134284,Steven Jan van Geuns,1767.0,1795.0,NL,76204.0,,S.Geuns,"S.Geuns, Steven Johan van Geuns",Steven,Geuns
Q6134290,Steven P. Darwin,1949.0,,US,20552.0,,S.P.Darwin,S.P.Darwin,Steven,Darwin
Q6134299,Stewardson Brown,1867.0,1921.0,US,2687.0,Q6134299,S.Br.,S.Br.,Stewardson,Brown
Q6134311,James Furman Kemp,1859.0,1926.0,US,21638.0,Q6134311,,James F. Kemp,James,Kemp
Q6134338,James G. Dickson,1891.0,1962.0,US,77867.0,,J.G.Dicks.,"J.G.Dicks., James Geere Dickson",James,Dickson
Q6134605,Stuart Henry Low,1826.0,1890.0,,73418.0,,S.H.Low,S.H.Low,Stuart,Low
Q6134989,James Grigor,1811.0,1848.0,,,,,,James,Grigor
Q6135279,James H. Simpson,1813.0,1883.0,,2456.0,,,James Hervey Simpson,James,Simpson
Q6135471,James Hamlyn Willis,1910.0,1995.0,AU,33214.0,Q6135471,J.H.Willis,"Jim Willis, J.H.Willis, James Willis",James,Willis
Q6135478,James Hammond Trumbull,1821.0,1897.0,US,62145.0,,Trumbull,Lou,James,Trumbull
Q6135575,Liang Songyun,1935.0,,,48657.0,,S.Yun Liang,"Song-Yun Liang, Sung Yun Liang, Song Yun Liang, S.Yun Liang",Liang,Songyun
Q6135583,Sunil Tripathi,1973.0,,IN,,,S.Tripathi,S.Tripathi,Sunil,Tripathi
Q6135641,Supee Saksuwan Larsen,1939.0,,TH,64307.0,,S.S.Larsen,"S.S.Larsen, S. S. Larsen, Supee S. Larsen",Supee,Larsen
Q6135874,James Henry Bowker,1822.0,1900.0,ZA,26971.0,,,"William Henry Bowker, J. H. Bowker",James,Bowker
Q6135970,James Herbert Veitch,1868.0,1907.0,GB,1235.0,,J.H.Veitch,J.H.Veitch,James,Veitch
Q6136300,James Howard Browne,1919.0,2004.0,,113737.0,Q6136300,,,James,Browne
Q6136309,Susana Crespo,1928.0,2010.0,AR,32455.0,,Crespo,Crespo,Susana,Crespo
Q613632,Luca Ghini,1490.0,1556.0,,75989.0,,Ghini,Ghini,Luca,Ghini
Q6136320,Susana Edith Freire,1954.0,,AR,68340.0,,S.E.Freire,"S.E.Freire, Susana Freire",Susana,Freire
Q6136494,Susyn M. Andrews,1953.0,,GB,25825.0,,S.Andrews,"S.Andrews, Susyn Andrews, S. M. Andrews",Susyn,Andrews
Q6136580,Sven Olof Strandhede,1930.0,2013.0,SE,34109.0,Q6136580,Strandh.,Strandh.,Sven,Strandhede
Q6136586,Svetlana Goncharova,1958.0,,RU,,,S.B.Gontch.,S.B.Gontch.,Svetlana,Goncharova
Q6136594,Svitlana Ziman,1936.0,,UA,64637.0,,Ziman,"Ziman, Svitlana Mikolayivna Ziman",Svitlana,Ziman
Q6136722,Sydney Albert Pearce,1906.0,2000.0,US,75597.0,,Pearce,Pearce,Sydney,Pearce
Q6136728,Syed Muhammad Anwar Kazmi,1926.0,,SO,66343.0,,Kazmi,"Kazmi, S. M. A. Kazmi",Syed,Kazmi
Q6136883,James John Walker,1851.0,1939.0,GB,,Q6136883,,"J. J. Walker, J.J. Walker",James,Walker
Q613694,William Gambel,1823.0,1849.0,US,46210.0,,,Gambel,William,Gambel
Q6136949,Szaniszló Priszter,1917.0,2011.0,HU,62641.0,,Priszter,"Priszter, Szaniszlo Priszter",Szaniszló,Priszter
Q6137431,T. Candargy,1900.0,2000.0,GR,68858.0,,Candargy,Candargy,T.,Candargy
Q6137874,James Lawson Drummond,1783.0,1853.0,GB,80170.0,,J.L.Drumm.,"J.L.Drumm., Drummond, Jas. L.",James,Drummond
Q6137949,Tadeusz Tacik,1926.0,1989.0,PL,4187.0,Q6137949,Tacik,Tacik,Tadeusz,Tacik
Q6138631,Tang Shui Liu,1911.0,1997.0,JP,,,T.S.Liu,T.S.Liu,Tang,Liu
Q6139224,Tatiana Sendulsky,1922.0,2004.0,BR,46931.0,Q6139224,Send.,"Send., T. Sendulsky, T. S., Tatiana Borisovna Sendulsky, Tatiana Skvortzov Sendulsky, T. S. Sendulsky",Tatiana,Sendulsky
Q6139577,James McWha,1947.0,,IE,,,,James Alexander McWha,James,McWha
Q6139757,James Millar,1762.0,1827.0,GB,,,,,James,Millar
Q6140090,James Motley,1822.0,1859.0,GB,6868.0,,Motley,Motley,James,Motley
Q6140801,James P. Kimball,1836.0,1913.0,US,66793.0,,Kimball,"James Putnam Kimball, Kimball",James,Kimball
Q6141779,Teodoro Juan Vicente Stuckert,1852.0,1932.0,AR,32712.0,Q6141779,Stuck.,"Stuck., T. J. V. Stuckert",Teodoro,Stuckert
Q6141790,Teodoro Rojas,1877.0,1954.0,PY,80241.0,Q6141790,Rojas,"Rojas, Teodoro Rojas Vera",Teodoro,Rojas
Q614235,Charles Edward Glass,1934.0,1998.0,MX,2228.0,,Glass,Glass,Charles,Glass
Q6142488,Terence Dale Pennington,1938.0,,GB,406.0,,T.D.Penn.,T.D.Penn.,Terence,Pennington
Q6142582,Teresa Lebel,1974.0,,AU,,,T.Lebel,T.Lebel,Teresa,Lebel
Q6143155,Lyall Watson,1939.0,2008.0,ZA,,,,Malcolm Lyall-Watson,Lyall,Watson
Q6143368,Frantz Casper Kiær,1835.0,1893.0,NO,2704.0,Q6143368,Kiaer,"Frantz Caspar Kiaer, Kiaer, Frantz Casper Kjær, Frantz Casper Kiaer",Frantz,Kiær
Q6143685,James Stirling,1836.0,1916.0,,29659.0,,Stirl.,"Stirl., Sir James Stirling",James,Stirling
Q6143853,James Sutherland,1638.0,1719.0,,7157.0,,Sutherl.,Sutherl.,James,Sutherland
Q6143900,Thassilo Franke,1972.0,,BE,24113.0,,T.Franke,T.Franke,Thassilo,Franke
Q6143960,Raymond John Moore,1918.0,1988.0,CA,60360.0,,R.J.Moore,R.J.Moore,Raymond,Moore
Q61442645,Richard J. A. Buggs,,,,,,,,Richard,Buggs
Q6144382,James Townsend Mackay,1775.0,1862.0,,1880.0,,J.Mackay,J.Mackay,James,Mackay
Q6144631,"James Veitch, Jr.",1815.0,1869.0,GB,73431.0,,J.J.Veitch,"J. J. Veitch, James James Veitch, J.J.Veitch, James (II) Veitch, James Veitch, James Veitch Jr.",James,Jr.
Q61451767,Murat Ünal,,,TR,,,,,Murat,Ünal
Q6145337,James Wessell Gerdemann,1921.0,2008.0,US,77766.0,,Gerd.,"James W. Gerdemann, Gerd.",James,Gerdemann
Q6145730,Theodor Holm,1880.0,1943.0,,,,T.Holm,T.Holm,Theodor,Holm
Q6145735,Theodore Clauson,1817.0,1860.0,FR,23575.0,,Clauson,Clauson,Theodore,Clauson
Q6145737,Theodore Greely White,1872.0,1901.0,US,63182.0,,T.G.White,T.G.White,Theodore,White
Q6145742,Theodore Mitchell Barkley,1934.0,2004.0,US,33986.0,Q6145742,T.M.Barkley,"T.M.Barkley, T. M. Barkley, Ted Barkley",Theodore,Barkley
Q6145745,Theodore Robert Dudley,1936.0,1994.0,US,20491.0,Q6145745,T.R.Dudley,T.R.Dudley,Theodore,Dudley
Q6145751,Theodorus Johannes Reichgelt,1903.0,1966.0,NL,27628.0,,Reichg.,Reichg.,Theodorus,Reichgelt
Q6145754,James Wong,1981.0,,,,,,,James,Wong
Q6145760,Theophanis Constantinidis,1965.0,,GR,,,Constantin.,Constantin.,Theophanis,Constantinidis
Q6145762,Theophil Bienert,1833.0,1873.0,DE,44726.0,Q6145762,Bien.,"Theophil Joachim Heinrich Bienert, Bienert, Bien., Theophilus Bienert",Theophil,Bienert
Q6145894,James Yate Johnson,1820.0,1900.0,GB,36018.0,,J.Y.Johnson,"J. Y. Johnson, Johnson, James Yates Johnson, J.Y.Johnson",James,Johnson
Q6145944,Thierry Deroin,1960.0,,FR,,,Deroin,Deroin,Thierry,Deroin
Q6145958,Thirza Ruiz,1949.0,,VE,66079.0,,T.Ruíz,"T.Ruíz, T.Ruiz",Thirza,Ruiz
Q6146014,Thomas Albert Williams,1865.0,1900.0,US,,Q6146014,T.A.Williams,"T.A.Williams, Thomas A. Williams, T. A. Williams, Williams",Thomas,Williams
Q6146016,Thomas Arthur Cope,1949.0,,GB,9441.0,,Cope,Cope,Thomas,Cope
Q6146019,Thomas Baillie MacDougall,1895.0,1973.0,MX,35261.0,,T.MacDoug.,T.MacDoug.,Thomas,MacDougall
Q6146027,Thomas Carrick Chambers,1930.0,,NZ,12358.0,,T.C.Chambers,"T.C.Chambers, T. C. Chambers, Thomas C. Chambers, T. Carrick Chambers, Carrick Chambers",Thomas,Chambers
Q6146041,Thomas G. Lammers,1955.0,,US,22590.0,,Lammers,Lammers,Thomas,Lammers
Q6146042,Thomas Gibson Lea,1785.0,1844.0,US,25156.0,,Lea,Lea,Thomas,Lea
Q6146046,Thomas Grant Harbison,1862.0,1936.0,US,20625.0,,Harb.,Harb.,Thomas,Harbison
Q6146058,Thomas Hogg,1777.0,1855.0,,67234.0,,Hogg,Hogg,Thomas,Hogg
Q6146062,Thomas James Rosatti,1951.0,,US,76806.0,,Rosatti,Rosatti,Thomas,Rosatti
Q6146078,Thomas Leighton Wendt,1950.0,,US,48429.0,,T.Wendt,T.Wendt,Thomas,Wendt
Q6146095,Thomas Richard Archer Briggs,1836.0,1891.0,GB,2110.0,,Briggs,Briggs,Thomas,Briggs
Q6146106,Thomas Stephenson,1865.0,1945.0,GB,,,T.Stephenson,T.Stephenson,Thomas,Stephenson
Q6146110,Thomas Volney Munson,1843.0,1913.0,US,2737.0,,Munson,Munson,Thomas,Munson
Q6146389,Tibor Simon,1926.0,2020.0,HU,,,T.Simon,T.Simon,Tibor,Simon
Q6146578,Tien Lu Ming,1937.0,,CN,20773.0,,T.L.Ming,T.L.Ming,Tien,Ming
Q61466308,Kornēlija Birkmane,1925.0,1982.0,LV,,,,,Kornēlija,Birkmane
Q6146877,Tijon Uspenski,1800.0,1900.0,,,,Uspenski,"Uspenski, Tychone Uspenski",Tijon,Uspenski
Q614703,Alfred James Ewart,1872.0,1937.0,GB,2671.0,Q614703,Ewart,"Ewart, A.J. Ewart",Alfred,Ewart
Q6147075,Timothy Charles Whitmore,1935.0,2002.0,GB,2861.0,Q6147075,Whitmore,"T. C. Whitmore, Whitmore",Timothy,Whitmore
Q6147077,Timothy Field Allen,1837.0,1902.0,US,2146.0,,Allen,"T. F. Allen, Timothy F. Allen, Timothy Allen",Timothy,Allen
Q6147081,Timothy John Killeen,1952.0,,US,11127.0,,Killeen,Killeen,Timothy,Killeen
Q6147085,Timothy Reeves,1947.0,,US,,,T.Reeves,T.Reeves,Timothy,Reeves
Q61472339,Giuseppe Assandria,1840.0,1926.0,,,,,,Giuseppe,Assandria
Q61472857,Antonio Borsarelli,1701.0,1900.0,,,,,,Antonio,Borsarelli
Q61474007,Giuseppe Busnardo,1949.0,,,22566.0,,,,Giuseppe,Busnardo
Q61474558,Jane Viola Myers,1831.0,1918.0,US,,Q61474558,,Jane V. Myers,Jane,Myers
Q61475200,Giovanni Pietro Maria Dana,1736.0,1801.0,,,,,,Giovanni,Dana
Q61475356,Stefano De Stefani,1822.0,1892.0,,,,,,Stefano,Stefani
Q61476447,Augusto Gras,1819.0,1874.0,,,,,,Augusto,Gras
Q6147830,Tod Falor Stuessy,1943.0,,US,42769.0,0000-0002-0124-2453,Stuessy,"Stuessy, Tod F. Stuessy, Tod Stuessy, T. Stuessy, T. D. Stuessy",Tod,Stuessy
Q614801,Barton Warren Evermann,1853.0,1932.0,US,38180.0,Q614801,,"Evermann, Barton W. Evermann, B. W. Evermann",Barton,Evermann
Q6148071,Tokijiro Maekawa,1886.0,1977.0,JP,66098.0,,Maek.,Maek.,Tokijiro,Maekawa
Q61481317,Erika Pignatti Wikus,1929.0,,,,,,,Erika,Wikus
Q61482472,L. Tognetto,1901.0,,,106897.0,,,,L.,Tognetto
